docIdx	label
A9972	talk.politics.mideast
A9973	talk.politics.mideast
A9974	talk.politics.mideast
A9975	talk.politics.mideast
A9976	talk.politics.mideast
A9977	talk.politics.mideast
A9978	talk.politics.mideast
A9979	talk.politics.mideast
A998	comp.graphics
A9980	talk.politics.mideast
A9981	talk.politics.mideast
A9982	talk.politics.mideast
A9983	talk.politics.mideast
A9984	talk.politics.mideast
A9985	talk.politics.mideast
A9986	talk.politics.mideast
A9987	talk.politics.mideast
A9988	talk.politics.mideast
A9989	talk.politics.mideast
A999	comp.graphics
A9990	talk.politics.mideast
A9991	talk.politics.mideast
A9992	talk.politics.mideast
A9993	talk.politics.mideast
A9994	talk.politics.mideast
A9995	talk.politics.mideast
A9996	talk.politics.mideast
A9997	talk.politics.mideast
A9998	talk.politics.mideast
A9999	talk.politics.mideast
B1	alt.atheism
B10	alt.atheism
B100	alt.atheism
B1000	comp.os.ms-windows.misc
B1001	comp.os.ms-windows.misc
B1002	comp.os.ms-windows.misc
B1003	comp.os.ms-windows.misc
B1004	comp.os.ms-windows.misc
B1005	comp.os.ms-windows.misc
B1006	comp.os.ms-windows.misc
B1007	comp.os.ms-windows.misc
B1008	comp.os.ms-windows.misc
B1009	comp.os.ms-windows.misc
B101	alt.atheism
B1010	comp.os.ms-windows.misc
B1011	comp.os.ms-windows.misc
B1012	comp.os.ms-windows.misc
B1013	comp.os.ms-windows.misc
B1014	comp.os.ms-windows.misc
B1015	comp.os.ms-windows.misc
B1016	comp.os.ms-windows.misc
B1017	comp.os.ms-windows.misc
B1018	comp.os.ms-windows.misc
B1019	comp.os.ms-windows.misc
B102	alt.atheism
B1020	comp.os.ms-windows.misc
B1021	comp.os.ms-windows.misc
B1022	comp.os.ms-windows.misc
B1023	comp.os.ms-windows.misc
B1024	comp.os.ms-windows.misc
B1025	comp.os.ms-windows.misc
B1026	comp.os.ms-windows.misc
B1027	comp.os.ms-windows.misc
B1028	comp.os.ms-windows.misc
B1029	comp.os.ms-windows.misc
B103	alt.atheism
B1030	comp.os.ms-windows.misc
B1031	comp.os.ms-windows.misc
B1032	comp.os.ms-windows.misc
B1033	comp.os.ms-windows.misc
B1034	comp.os.ms-windows.misc
B1035	comp.os.ms-windows.misc
B1036	comp.os.ms-windows.misc
B1037	comp.os.ms-windows.misc
B1038	comp.os.ms-windows.misc
B1039	comp.os.ms-windows.misc
B104	alt.atheism
B1040	comp.os.ms-windows.misc
B1041	comp.os.ms-windows.misc
B1042	comp.os.ms-windows.misc
B1043	comp.os.ms-windows.misc
B1044	comp.os.ms-windows.misc
B1045	comp.os.ms-windows.misc
B1046	comp.os.ms-windows.misc
B1047	comp.os.ms-windows.misc
B1048	comp.os.ms-windows.misc
B1049	comp.os.ms-windows.misc
B105	alt.atheism
B1050	comp.os.ms-windows.misc
B1051	comp.os.ms-windows.misc
B1052	comp.os.ms-windows.misc
B1053	comp.os.ms-windows.misc
B1054	comp.os.ms-windows.misc
B1055	comp.os.ms-windows.misc
B1056	comp.os.ms-windows.misc
B1057	comp.os.ms-windows.misc
B1058	comp.os.ms-windows.misc
B1059	comp.os.ms-windows.misc
B106	alt.atheism
B1060	comp.os.ms-windows.misc
B1061	comp.os.ms-windows.misc
B1062	comp.os.ms-windows.misc
B1063	comp.os.ms-windows.misc
B1064	comp.os.ms-windows.misc
B1065	comp.os.ms-windows.misc
B1066	comp.os.ms-windows.misc
B1067	comp.os.ms-windows.misc
B1068	comp.os.ms-windows.misc
B1069	comp.os.ms-windows.misc
B107	alt.atheism
B1070	comp.os.ms-windows.misc
B1071	comp.os.ms-windows.misc
B1072	comp.os.ms-windows.misc
B1073	comp.os.ms-windows.misc
B1074	comp.os.ms-windows.misc
B1075	comp.os.ms-windows.misc
B1076	comp.os.ms-windows.misc
B1077	comp.os.ms-windows.misc
B1078	comp.os.ms-windows.misc
B1079	comp.os.ms-windows.misc
B108	alt.atheism
B1080	comp.os.ms-windows.misc
B1081	comp.os.ms-windows.misc
B1082	comp.os.ms-windows.misc
B1083	comp.os.ms-windows.misc
B1084	comp.os.ms-windows.misc
B1085	comp.os.ms-windows.misc
B1086	comp.os.ms-windows.misc
B1087	comp.os.ms-windows.misc
B1088	comp.os.ms-windows.misc
B1089	comp.os.ms-windows.misc
B109	alt.atheism
B1090	comp.os.ms-windows.misc
B1091	comp.os.ms-windows.misc
B1092	comp.os.ms-windows.misc
B1093	comp.os.ms-windows.misc
B1094	comp.os.ms-windows.misc
B1095	comp.os.ms-windows.misc
B1096	comp.os.ms-windows.misc
B1097	comp.os.ms-windows.misc
B1098	comp.os.ms-windows.misc
B1099	comp.sys.ibm.pc.hardware
B11	alt.atheism
B110	alt.atheism
B1100	comp.sys.ibm.pc.hardware
B1101	comp.sys.ibm.pc.hardware
B1102	comp.sys.ibm.pc.hardware
B1103	comp.sys.ibm.pc.hardware
B1104	comp.sys.ibm.pc.hardware
B1105	comp.sys.ibm.pc.hardware
B1106	comp.sys.ibm.pc.hardware
B1107	comp.sys.ibm.pc.hardware
B1108	comp.sys.ibm.pc.hardware
B1109	comp.sys.ibm.pc.hardware
B111	alt.atheism
B1110	comp.sys.ibm.pc.hardware
B1111	comp.sys.ibm.pc.hardware
B1112	comp.sys.ibm.pc.hardware
B1113	comp.sys.ibm.pc.hardware
B1114	comp.sys.ibm.pc.hardware
B1115	comp.sys.ibm.pc.hardware
B1116	comp.sys.ibm.pc.hardware
B1117	comp.sys.ibm.pc.hardware
B1118	comp.sys.ibm.pc.hardware
B1119	comp.sys.ibm.pc.hardware
B112	alt.atheism
B1120	comp.sys.ibm.pc.hardware
B1121	comp.sys.ibm.pc.hardware
B1122	comp.sys.ibm.pc.hardware
B1123	comp.sys.ibm.pc.hardware
B1124	comp.sys.ibm.pc.hardware
B1125	comp.sys.ibm.pc.hardware
B1126	comp.sys.ibm.pc.hardware
B1127	comp.sys.ibm.pc.hardware
B1128	comp.sys.ibm.pc.hardware
B1129	comp.sys.ibm.pc.hardware
B113	alt.atheism
B1130	comp.sys.ibm.pc.hardware
B1131	comp.sys.ibm.pc.hardware
B1132	comp.sys.ibm.pc.hardware
B1133	comp.sys.ibm.pc.hardware
B1134	comp.sys.ibm.pc.hardware
B1135	comp.sys.ibm.pc.hardware
B1136	comp.sys.ibm.pc.hardware
B1137	comp.sys.ibm.pc.hardware
B1138	comp.sys.ibm.pc.hardware
B1139	comp.sys.ibm.pc.hardware
B114	alt.atheism
B1140	comp.sys.ibm.pc.hardware
B1141	comp.sys.ibm.pc.hardware
B1142	comp.sys.ibm.pc.hardware
B1143	comp.sys.ibm.pc.hardware
B1144	comp.sys.ibm.pc.hardware
B1145	comp.sys.ibm.pc.hardware
B1146	comp.sys.ibm.pc.hardware
B1147	comp.sys.ibm.pc.hardware
B1148	comp.sys.ibm.pc.hardware
B1149	comp.sys.ibm.pc.hardware
B115	alt.atheism
B1150	comp.sys.ibm.pc.hardware
B1151	comp.sys.ibm.pc.hardware
B1152	comp.sys.ibm.pc.hardware
B1153	comp.sys.ibm.pc.hardware
B1154	comp.sys.ibm.pc.hardware
B1155	comp.sys.ibm.pc.hardware
B1156	comp.sys.ibm.pc.hardware
B1157	comp.sys.ibm.pc.hardware
B1158	comp.sys.ibm.pc.hardware
B1159	comp.sys.ibm.pc.hardware
B116	alt.atheism
B1160	comp.sys.ibm.pc.hardware
B1161	comp.sys.ibm.pc.hardware
B1162	comp.sys.ibm.pc.hardware
B1163	comp.sys.ibm.pc.hardware
B1164	comp.sys.ibm.pc.hardware
B1165	comp.sys.ibm.pc.hardware
B1166	comp.sys.ibm.pc.hardware
B1167	comp.sys.ibm.pc.hardware
B1168	comp.sys.ibm.pc.hardware
B1169	comp.sys.ibm.pc.hardware
B117	alt.atheism
B1170	comp.sys.ibm.pc.hardware
B1171	comp.sys.ibm.pc.hardware
B1172	comp.sys.ibm.pc.hardware
B1173	comp.sys.ibm.pc.hardware
B1174	comp.sys.ibm.pc.hardware
B1175	comp.sys.ibm.pc.hardware
B1176	comp.sys.ibm.pc.hardware
B1177	comp.sys.ibm.pc.hardware
B1178	comp.sys.ibm.pc.hardware
B1179	comp.sys.ibm.pc.hardware
B118	alt.atheism
B1180	comp.sys.ibm.pc.hardware
B1181	comp.sys.ibm.pc.hardware
B1182	comp.sys.ibm.pc.hardware
B1183	comp.sys.ibm.pc.hardware
B1184	comp.sys.ibm.pc.hardware
B1185	comp.sys.ibm.pc.hardware
B1186	comp.sys.ibm.pc.hardware
B1187	comp.sys.ibm.pc.hardware
B1188	comp.sys.ibm.pc.hardware
B1189	comp.sys.ibm.pc.hardware
B119	alt.atheism
B1190	comp.sys.ibm.pc.hardware
B1191	comp.sys.ibm.pc.hardware
B1192	comp.sys.ibm.pc.hardware
B1193	comp.sys.ibm.pc.hardware
B1194	comp.sys.ibm.pc.hardware
B1195	comp.sys.ibm.pc.hardware
B1196	comp.sys.ibm.pc.hardware
B1197	comp.sys.ibm.pc.hardware
B1198	comp.sys.ibm.pc.hardware
B1199	comp.sys.ibm.pc.hardware
B12	alt.atheism
B120	alt.atheism
B1200	comp.sys.ibm.pc.hardware
B1201	comp.sys.ibm.pc.hardware
B1202	comp.sys.ibm.pc.hardware
B1203	comp.sys.ibm.pc.hardware
B1204	comp.sys.ibm.pc.hardware
B1205	comp.sys.ibm.pc.hardware
B1206	comp.sys.ibm.pc.hardware
B1207	comp.sys.ibm.pc.hardware
B1208	comp.sys.ibm.pc.hardware
B1209	comp.sys.ibm.pc.hardware
B121	alt.atheism
B1210	comp.sys.ibm.pc.hardware
B1211	comp.sys.ibm.pc.hardware
B1212	comp.sys.ibm.pc.hardware
B1213	comp.sys.ibm.pc.hardware
B1214	comp.sys.ibm.pc.hardware
B1215	comp.sys.ibm.pc.hardware
B1216	comp.sys.ibm.pc.hardware
B1217	comp.sys.ibm.pc.hardware
B1218	comp.sys.ibm.pc.hardware
B1219	comp.sys.ibm.pc.hardware
B122	alt.atheism
B1220	comp.sys.ibm.pc.hardware
B1221	comp.sys.ibm.pc.hardware
B1222	comp.sys.ibm.pc.hardware
B1223	comp.sys.ibm.pc.hardware
B1224	comp.sys.ibm.pc.hardware
B1225	comp.sys.ibm.pc.hardware
B1226	comp.sys.ibm.pc.hardware
B1227	comp.sys.ibm.pc.hardware
B1228	comp.sys.ibm.pc.hardware
B1229	comp.sys.ibm.pc.hardware
B123	alt.atheism
B1230	comp.sys.ibm.pc.hardware
B1231	comp.sys.ibm.pc.hardware
B1232	comp.sys.ibm.pc.hardware
B1233	comp.sys.ibm.pc.hardware
B1234	comp.sys.ibm.pc.hardware
B1235	comp.sys.ibm.pc.hardware
B1236	comp.sys.ibm.pc.hardware
B1237	comp.sys.ibm.pc.hardware
B1238	comp.sys.ibm.pc.hardware
B1239	comp.sys.ibm.pc.hardware
B124	alt.atheism
B1240	comp.sys.ibm.pc.hardware
B1241	comp.sys.ibm.pc.hardware
B1242	comp.sys.ibm.pc.hardware
B1243	comp.sys.ibm.pc.hardware
B1244	comp.sys.ibm.pc.hardware
B1245	comp.sys.ibm.pc.hardware
B1246	comp.sys.ibm.pc.hardware
B1247	comp.sys.ibm.pc.hardware
B1248	comp.sys.ibm.pc.hardware
B1249	comp.sys.ibm.pc.hardware
B125	alt.atheism
B1250	comp.sys.ibm.pc.hardware
B1251	comp.sys.ibm.pc.hardware
B1252	comp.sys.ibm.pc.hardware
B1253	comp.sys.ibm.pc.hardware
B1254	comp.sys.ibm.pc.hardware
B1255	comp.sys.ibm.pc.hardware
B1256	comp.sys.ibm.pc.hardware
B1257	comp.sys.ibm.pc.hardware
B1258	comp.sys.ibm.pc.hardware
B1259	comp.sys.ibm.pc.hardware
B126	alt.atheism
B1260	comp.sys.ibm.pc.hardware
B1261	comp.sys.ibm.pc.hardware
B1262	comp.sys.ibm.pc.hardware
B1263	comp.sys.ibm.pc.hardware
B1264	comp.sys.ibm.pc.hardware
B1265	comp.sys.ibm.pc.hardware
B1266	comp.sys.ibm.pc.hardware
B1267	comp.sys.ibm.pc.hardware
B1268	comp.sys.ibm.pc.hardware
B1269	comp.sys.ibm.pc.hardware
B127	alt.atheism
B1270	comp.sys.ibm.pc.hardware
B1271	comp.sys.ibm.pc.hardware
B1272	comp.sys.ibm.pc.hardware
B1273	comp.sys.ibm.pc.hardware
B1274	comp.sys.ibm.pc.hardware
B1275	comp.sys.ibm.pc.hardware
B1276	comp.sys.ibm.pc.hardware
B1277	comp.sys.ibm.pc.hardware
B1278	comp.sys.ibm.pc.hardware
B1279	comp.sys.ibm.pc.hardware
B128	alt.atheism
B1280	comp.sys.ibm.pc.hardware
B1281	comp.sys.ibm.pc.hardware
B1282	comp.sys.ibm.pc.hardware
B1283	comp.sys.ibm.pc.hardware
B1284	comp.sys.ibm.pc.hardware
B1285	comp.sys.ibm.pc.hardware
B1286	comp.sys.ibm.pc.hardware
B1287	comp.sys.ibm.pc.hardware
B1288	comp.sys.ibm.pc.hardware
B1289	comp.sys.ibm.pc.hardware
B129	alt.atheism
B1290	comp.sys.ibm.pc.hardware
B1291	comp.sys.ibm.pc.hardware
B1292	comp.sys.ibm.pc.hardware
B1293	comp.sys.ibm.pc.hardware
B1294	comp.sys.ibm.pc.hardware
B1295	comp.sys.ibm.pc.hardware
B1296	comp.sys.ibm.pc.hardware
B1297	comp.sys.ibm.pc.hardware
B1298	comp.sys.ibm.pc.hardware
B1299	comp.sys.ibm.pc.hardware
B13	alt.atheism
B130	alt.atheism
B1300	comp.sys.ibm.pc.hardware
B1301	comp.sys.ibm.pc.hardware
B1302	comp.sys.ibm.pc.hardware
B1303	comp.sys.ibm.pc.hardware
B1304	comp.sys.ibm.pc.hardware
B1305	comp.sys.ibm.pc.hardware
B1306	comp.sys.ibm.pc.hardware
B1307	comp.sys.ibm.pc.hardware
B1308	comp.sys.ibm.pc.hardware
B1309	comp.sys.ibm.pc.hardware
B131	alt.atheism
B1310	comp.sys.ibm.pc.hardware
B1311	comp.sys.ibm.pc.hardware
B1312	comp.sys.ibm.pc.hardware
B1313	comp.sys.ibm.pc.hardware
B1314	comp.sys.ibm.pc.hardware
B1315	comp.sys.ibm.pc.hardware
B1316	comp.sys.ibm.pc.hardware
B1317	comp.sys.ibm.pc.hardware
B1318	comp.sys.ibm.pc.hardware
B1319	comp.sys.ibm.pc.hardware
B132	alt.atheism
B1320	comp.sys.ibm.pc.hardware
B1321	comp.sys.ibm.pc.hardware
B1322	comp.sys.ibm.pc.hardware
B1323	comp.sys.ibm.pc.hardware
B1324	comp.sys.ibm.pc.hardware
B1325	comp.sys.ibm.pc.hardware
B1326	comp.sys.ibm.pc.hardware
B1327	comp.sys.ibm.pc.hardware
B1328	comp.sys.ibm.pc.hardware
B1329	comp.sys.ibm.pc.hardware
B133	alt.atheism
B1330	comp.sys.ibm.pc.hardware
B1331	comp.sys.ibm.pc.hardware
B1332	comp.sys.ibm.pc.hardware
B1333	comp.sys.ibm.pc.hardware
B1334	comp.sys.ibm.pc.hardware
B1335	comp.sys.ibm.pc.hardware
B1336	comp.sys.ibm.pc.hardware
B1337	comp.sys.ibm.pc.hardware
B1338	comp.sys.ibm.pc.hardware
B1339	comp.sys.ibm.pc.hardware
B134	alt.atheism
B1340	comp.sys.ibm.pc.hardware
B1341	comp.sys.ibm.pc.hardware
B1342	comp.sys.ibm.pc.hardware
B1343	comp.sys.ibm.pc.hardware
B1344	comp.sys.ibm.pc.hardware
B1345	comp.sys.ibm.pc.hardware
B1346	comp.sys.ibm.pc.hardware
B1347	comp.sys.ibm.pc.hardware
B1348	comp.sys.ibm.pc.hardware
B1349	comp.sys.ibm.pc.hardware
B135	alt.atheism
B1350	comp.sys.ibm.pc.hardware
B1351	comp.sys.ibm.pc.hardware
B1352	comp.sys.ibm.pc.hardware
B1353	comp.sys.ibm.pc.hardware
B1354	comp.sys.ibm.pc.hardware
B1355	comp.sys.ibm.pc.hardware
B1356	comp.sys.ibm.pc.hardware
B1357	comp.sys.ibm.pc.hardware
B1358	comp.sys.ibm.pc.hardware
B1359	comp.sys.ibm.pc.hardware
B136	alt.atheism
B1360	comp.sys.ibm.pc.hardware
B1361	comp.sys.ibm.pc.hardware
B1362	comp.sys.ibm.pc.hardware
B1363	comp.sys.ibm.pc.hardware
B1364	comp.sys.ibm.pc.hardware
B1365	comp.sys.ibm.pc.hardware
B1366	comp.sys.ibm.pc.hardware
B1367	comp.sys.ibm.pc.hardware
B1368	comp.sys.ibm.pc.hardware
B1369	comp.sys.ibm.pc.hardware
B137	alt.atheism
B1370	comp.sys.ibm.pc.hardware
B1371	comp.sys.ibm.pc.hardware
B1372	comp.sys.ibm.pc.hardware
B1373	comp.sys.ibm.pc.hardware
B1374	comp.sys.ibm.pc.hardware
B1375	comp.sys.ibm.pc.hardware
B1376	comp.sys.ibm.pc.hardware
B1377	comp.sys.ibm.pc.hardware
B1378	comp.sys.ibm.pc.hardware
B1379	comp.sys.ibm.pc.hardware
B138	alt.atheism
B1380	comp.sys.ibm.pc.hardware
B1381	comp.sys.ibm.pc.hardware
B1382	comp.sys.ibm.pc.hardware
B1383	comp.sys.ibm.pc.hardware
B1384	comp.sys.ibm.pc.hardware
B1385	comp.sys.ibm.pc.hardware
B1386	comp.sys.ibm.pc.hardware
B1387	comp.sys.ibm.pc.hardware
B1388	comp.sys.ibm.pc.hardware
B1389	comp.sys.ibm.pc.hardware
B139	alt.atheism
B1390	comp.sys.ibm.pc.hardware
B1391	comp.sys.ibm.pc.hardware
B1392	comp.sys.ibm.pc.hardware
B1393	comp.sys.ibm.pc.hardware
B1394	comp.sys.ibm.pc.hardware
B1395	comp.sys.ibm.pc.hardware
B1396	comp.sys.ibm.pc.hardware
B1397	comp.sys.ibm.pc.hardware
B1398	comp.sys.ibm.pc.hardware
B1399	comp.sys.ibm.pc.hardware
B14	alt.atheism
B140	alt.atheism
B1400	comp.sys.ibm.pc.hardware
B1401	comp.sys.ibm.pc.hardware
B1402	comp.sys.ibm.pc.hardware
B1403	comp.sys.ibm.pc.hardware
B1404	comp.sys.ibm.pc.hardware
B1405	comp.sys.ibm.pc.hardware
B1406	comp.sys.ibm.pc.hardware
B1407	comp.sys.ibm.pc.hardware
B1408	comp.sys.ibm.pc.hardware
B1409	comp.sys.ibm.pc.hardware
B141	alt.atheism
B1410	comp.sys.ibm.pc.hardware
B1411	comp.sys.ibm.pc.hardware
B1412	comp.sys.ibm.pc.hardware
B1413	comp.sys.ibm.pc.hardware
B1414	comp.sys.ibm.pc.hardware
B1415	comp.sys.ibm.pc.hardware
B1416	comp.sys.ibm.pc.hardware
B1417	comp.sys.ibm.pc.hardware
B1418	comp.sys.ibm.pc.hardware
B1419	comp.sys.ibm.pc.hardware
B142	alt.atheism
B1420	comp.sys.ibm.pc.hardware
B1421	comp.sys.ibm.pc.hardware
B1422	comp.sys.ibm.pc.hardware
B1423	comp.sys.ibm.pc.hardware
B1424	comp.sys.ibm.pc.hardware
B1425	comp.sys.ibm.pc.hardware
B1426	comp.sys.ibm.pc.hardware
B1427	comp.sys.ibm.pc.hardware
B1428	comp.sys.ibm.pc.hardware
B1429	comp.sys.ibm.pc.hardware
B143	alt.atheism
B1430	comp.sys.ibm.pc.hardware
B1431	comp.sys.ibm.pc.hardware
B1432	comp.sys.ibm.pc.hardware
B1433	comp.sys.ibm.pc.hardware
B1434	comp.sys.ibm.pc.hardware
B1435	comp.sys.ibm.pc.hardware
B1436	comp.sys.ibm.pc.hardware
